from	to	interaction_count	edge_betweenness
952	3606	0.51	14.942293115636
952	4786	0.64	4.84972044246409
952	5088	1	1.30769230769231
952	5208	0.7	5.77368226132453
952	5819	0.84	2.07428266178266
952	6918	1.01	1.15384615384615
952	7132	0.58	3.57911261749589
952	7892	0.84	2.61388925402083
952	7977	0.63	10.2793114695289
952	8153	0.86	3.87103174603175
952	9286	0.95	1.78128815628816
952	9455	0.61	4.90213675213675
952	10088	0.73	23.7556360121927
952	10344	0.61	6.92550661609503
952	10657	1	1.15384615384615
957	1353	0.51	13.5066985196966
957	1467	0.69	5.20356659631024
957	1763	0.64	15.8341160527162
957	2067	0.54	34.7728085272087
957	2338	0.78	2.38212522771346
957	2439	0.67	4.60499764765656
957	2765	0.7	2.59006965256965
957	2921	0.74	4.41828763119146
957	3198	0.59	5.27934728740872
957	3424	0.58	5.34488005908573
957	4786	0.59	5.20356659631024
957	5088	1	1
957	5208	0.66	5.33412182176409
957	5819	0.83	2.07428266178266
957	6918	1.01	1.15384615384615
957	7132	0.52	3.57911261749589
957	7892	0.82	2.61388925402083
957	7977	0.64	9.45879864901604
957	8153	0.82	3.90133477633478
957	9286	0.93	2.11695249195249
957	9455	0.62	4.73547008547008
957	10088	0.68	23.752512765966
957	10344	0.56	6.57166046224888
957	10657	1	1.15384615384615
1353	2765	0.51	7.49556036415619
1353	11011	0.61	69
1353	3198	0.56	3.88934398934399
1353	3424	0.82	12.0127623245559
1353	5088	0.52	13.5066985196966
1353	5208	0.7	3.57843576321837
1353	5819	0.7	14.5517870780916
1353	6918	0.5	14.0781270911252
1353	7892	0.71	20.1464750171818
1353	7977	0.63	3.64334831834832
1353	10344	0.68	5.24321186060316
1353	10657	0.5	14.0781270911252
1467	2338	0.86	2.4633898345156
1467	2765	0.6	2.35783427896004
1467	3198	0.78	1.39642857142857
1467	3424	0.55	5.51086163247952
1467	3606	0.86	2.7948717948718
1467	4786	0.75	1
1467	5088	0.68	5.20356659631024
1467	5819	0.69	4.85248410054456
1467	6918	0.67	5.04972044246409
1467	7892	0.66	7.09191716159552
1467	8153	0.62	5.44297441071806
1467	9286	0.79	2.71663658776235
1467	10657	0.66	5.04972044246409
1648	3606	0.5	69
1715	7067	0.95	2
1715	11276	0.66	67
1763	2338	0.53	12.8890076778854
1763	2439	0.86	10.5430263791376
1763	2450	0.57	3.5827380952381
1763	2765	0.56	13.307192258788
1763	2921	0.76	10.4247971441846
1763	5088	0.64	15.8341160527162
1763	5819	0.69	10.4038337484188
1763	6918	0.63	16.982206857648
1763	7892	0.74	10.2653724548104
1763	8153	0.59	15.4823191684823
1763	9286	0.59	13.0877299037263
1763	11390	0.56	189.150140339981
1763	10088	0.56	10.3066610287068
1763	10657	0.65	16.982206857648
1767	1837	0.63	19.4689103988568
1767	1967	0.67	432.084279024793
1767	2312	0.89	61.2390249433106
1767	10425	0.59	24.8275605554638
1767	3627	0.76	59.4826816663915
1767	7622	0.53	50.4189103988568
1767	10014	0.55	201
1767	11276	0.93	182.651266865721
1837	1967	0.71	20.6035554654464
1837	3710	0.83	41.8891644572199
1967	3333	0.51	636.189813856206
1967	3710	0.85	11.6462623152331
1967	6007	0.88	41.2999680737499
1967	7622	0.99	58.3820949677677
2067	3262	0.76	65.380701754386
2067	5088	0.51	34.7728085272087
2067	6918	0.57	36.9546267090269
2067	9395	0.65	65.380701754386
2067	10664	0.88	21.3399498189824
2067	10657	0.57	36.9546267090269
2170	3333	0.86	586.828609748672
2170	3990	0.92	1.48937908496732
2170	5942	0.74	48.8670775624953
2170	9664	0.81	32.6922695503944
2170	10088	0.52	308.815114974537
2312	3627	0.87	4.76097505668934
2312	11276	0.93	3
2338	2765	0.84	1.47455322455322
2338	2921	0.51	2.75097883199526
2338	3198	0.91	2.81402839655841
2338	3424	0.65	3.54256066980632
2338	3606	0.72	7.0502331429669
2338	4786	0.98	2.4633898345156
2338	5088	0.76	2.38212522771346
2338	5819	0.8	1.65089812148636
2338	6918	0.81	2.22827907386731
2338	7132	0.57	2.79669098855724
2338	7892	0.75	2.20972165089812
2338	8153	0.75	2.76074660633484
2338	9286	0.88	1.35668498168498
2338	10088	0.54	28.9816943431458
2338	10344	0.55	4.05397841431682
2338	10657	0.79	2.22827907386731
2439	2450	0.66	13.3036030057902
2439	2921	0.89	1.07692307692308
2439	5088	0.67	4.60499764765656
2439	5819	0.64	3.79042014999083
2439	6918	0.67	4.89071193337085
2439	7892	0.69	4.89101509166178
2439	8153	0.55	4.40470586427654
2439	9286	0.59	2.9246623010517
2439	10657	0.65	4.89071193337085
2450	2921	0.5	13.422030185805
2450	5819	0.64	16.633728020813
2450	7892	0.59	15.8494333938714
2450	9664	0.56	12.7216698277215
2450	11390	0.57	68.0645314910096
2450	10088	0.59	10.9179955275413
2559	3424	0.73	12.5639280640589
2559	5942	0.82	10.5307735209004
2559	7132	0.58	7.20176254450212
2559	9664	0.79	12.4090496435032
2559	10088	0.77	13.2297494753985
2559	10344	0.74	12.6247352966711
2765	3198	0.51	2.30065941260119
2765	3424	0.52	2.87432544158351
2765	3606	0.57	6.68984353257729
2765	4786	0.79	2.35783427896004
2765	5088	0.69	2.59006965256965
2765	5819	0.84	1.8128108003108
2765	6918	0.72	2.4362234987235
2765	7892	0.82	2.3753108003108
2765	8153	0.7	3.4347804972805
2765	9286	0.69	1.83764846264846
2765	10088	0.57	29.5132645886189
2765	10344	0.57	3.4309921126612
2765	10657	0.73	2.4362234987235
2893	5585	0.6	1.5
2893	7622	0.57	67.5
2921	5088	0.75	4.41828763119146
2921	5819	0.68	3.57126382166765
2921	6918	0.76	4.66828763119146
2921	7892	0.72	4.65851517830641
2921	8153	0.63	4.23035473075856
2921	9286	0.66	2.73323167062729
2921	10657	0.75	4.66828763119146
3198	3424	0.98	4.47173290167609
3198	3606	0.56	3.23296703296703
3198	4786	0.72	1.39642857142857
3198	5088	0.55	5.27934728740872
3198	5819	0.57	4.97363836188609
3198	6918	0.65	5.12550113356257
3198	7892	0.53	7.32037126356218
3198	9286	0.68	3.21922320175321
3198	10344	0.81	2.53928571428571
3198	10657	0.6	5.12550113356257
3262	10664	0.51	3.61929824561404
3333	3710	0.57	210.730679362442
3333	3990	0.52	299.956718420338
3333	6096	0.56	22.8019372171995
3333	10927	0.67	54.9651293233346
3418	3627	0.93	69
3424	3606	0.56	13.2051135857228
3424	4786	0.66	5.51086163247952
3424	5088	0.63	5.34488005908573
3424	5819	0.72	4.30894036224372
3424	5942	0.59	81.0642264304518
3424	6918	0.63	5.19103390523957
3424	7892	0.69	4.72560702891038
3424	8153	0.53	6.4050553136006
3424	9286	0.51	4.7515232176772
3424	9437	0.57	50.4722397331514
3424	10344	0.95	2.99464285241676
3424	10657	0.58	5.19103390523957
3606	4786	0.86	2.7948717948718
3606	5819	0.64	13.7577720879559
3606	6918	0.51	15.5137216870646
3606	7892	0.59	19.3965853073783
3606	9286	0.61	7.92166171439547
3606	10657	0.52	15.5137216870646
3627	11964	0.89	68.9133915104503
3627	11276	0.96	10.435341623829
3710	6007	0.84	64.2214604976787
3710	6096	0.6	182.079506781351
3710	7622	0.67	104.872529716803
3990	5942	0.54	50.0495994289493
3990	9664	0.65	35.212217937472
4786	5088	0.57	5.20356659631024
4786	5819	0.69	4.85248410054457
4786	6918	0.64	5.04972044246409
4786	7892	0.62	7.09191716159552
4786	8153	0.65	5.44297441071806
4786	9286	0.66	2.71663658776235
4786	10657	0.64	5.04972044246409
5088	5208	0.67	5.33412182176409
5088	5819	0.84	2.07428266178266
