name	asv_id	betweenness	color	asv_name	ASV_color	genus_name	genus_color	family_name	family_color	order_name	order_color	class_name	class_color	phylum_name	phylum_color
3418	458b1fa2a8aa04543dfeec7ca2f63203	0.0224402253076861	#E68A8A	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_725029; g__Escherichia	#9FF600	Unknown	#555555	Enterococcaceae	#1C5316	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
3606	49fc1baff761bf9d357844d43cd138ed	0.0115194275616981	#8A8AE6	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium	#45FF0D	Enterococcus_A	#662A77	Enterococcaceae	#1C5316	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
3976	518a96ba7044f701707621de1772c6f2	0.0157835919663817	#8A8AE6	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_A; f__Planococcaceae	#008BFD	Peptoniphilus_B_226807	#AD4016	Peptoniphilaceae	#512A53	Tissierellales	#6A00A5	Clostridia_258483	#A42A2A	Bacillota_A_368345	#980D16
4533	5c7fc5bf5e15e9f794e94845efea1b55	0.00352126339669414	#8A8AE6	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_D; f__Amphibacillaceae; g__Oceanobacillus_287537; s__Oceanobacillus indicireducens	#F98FAA	Vagococcus_B	#75975A	Vagococcaceae	#754D8A	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
4770	60d9d571df5283200177f8d2c764fabf	0.0051236132510246	#E68A8A	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Lapidilactobacillus; s__Lapidilactobacillus dextrinicus	#421CCA	Weissella	#916D7F	Lactobacillaceae	#FF00F0	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
5088	677929eac52be081cdae08a0b9c70eb2	0.00404232055173289	#8AE68A	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Vagococcaceae	#FF9FE5	Unknown	#555555	Enterobacteriaceae_A_725029	#628B91	Enterobacterales_737866	#C000EA	Gammaproteobacteria	#CB72AF	Pseudomonadota	#A916FF
5111	67d720e94fa12e0a18650b442766486f	0.0113150664498463	#8AE68A	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__Erysipelothrix urinaevulpis	#F85C53	Peptoniphilus_B_226807	#AD4016	Peptoniphilaceae	#512A53	Tissierellales	#6A00A5	Clostridia_258483	#A42A2A	Bacillota_A_368345	#980D16
5585	71533e2e3be8ce16ccaef2d2a31d9f2c	0.0187092906449537	#8A8AE6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__Dysgonomonas alginatilytica	#FE638F	Unknown	#555555	Vagococcaceae	#754D8A	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
5819	75ab6e2bf81c9bdc826128ec90694035	0.0129284585080909	#8AE68A	d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_B	#840098	Shouchella	#BA3287	Bacillaceae_D_361233	#0087AB	Bacillales_H_361473	#B37383	Bacilli_A	#BB8722	Bacillota_I	#B6860D
5942	78056058faedd75d706633c5f55a975f	0.0265388126137538	#8A8AE6	d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Scrofimicrobium; s__Scrofimicrobium canadense	#226500	Morganella	#CF00B4	Enterobacteriaceae_A_732334	#0068FE	Enterobacterales_737866	#C000EA	Gammaproteobacteria	#CB72AF	Pseudomonadota	#A916FF
