name	asv_id	betweenness	color	asv_name	ASV_color	genus_name	genus_color	family_name	family_color	order_name	order_color	class_name	class_color	phylum_name	phylum_color
4786	6112eb975ad2688a76bbbcf1927378bf	0.000392102214352854	#B8E68A	6112eb975ad2688a76bbbcf1927378bf	#35D4B7	Ochrobactrum_A_499027	#007358	Rhizobiaceae	#869816	Rhizobiales_505101	#8E885A	Alphaproteobacteria	#980DFE	Pseudomonadota	#A916FF
5088	677929eac52be081cdae08a0b9c70eb2	0.0332033428365096	#B8E68A	677929eac52be081cdae08a0b9c70eb2	#9CA0A9	Unknown	#555555	Enterobacteriaceae_A_725029	#628B91	Enterobacterales_737866	#C000EA	Gammaproteobacteria	#CB72AF	Pseudomonadota	#A916FF
5208	69a95a431d86566fd7520a966d10bb17	0.000937306867613773	#B8E68A	69a95a431d86566fd7520a966d10bb17	#400DF9	Unknown	#555555	Peptostreptococcaceae_256921	#7F88E6	Peptostreptococcales	#EF605D	Clostridia_258483	#A42A2A	Bacillota_A_368345	#980D16
5585	71533e2e3be8ce16ccaef2d2a31d9f2c	0.000213128729752771	#E68A8A	71533e2e3be8ce16ccaef2d2a31d9f2c	#9FA7FC	Unknown	#555555	Vagococcaceae	#754D8A	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
5819	75ab6e2bf81c9bdc826128ec90694035	0.0247223145519052	#B8E68A	75ab6e2bf81c9bdc826128ec90694035	#FE658A	Shouchella	#BA3287	Bacillaceae_D_361233	#0087AB	Bacillales_H_361473	#B37383	Bacilli_A	#BB8722	Bacillota_I	#B6860D
5942	78056058faedd75d706633c5f55a975f	0.0309800523748345	#8AE6E6	78056058faedd75d706633c5f55a975f	#F6B69F	Morganella	#CF00B4	Enterobacteriaceae_A_732334	#0068FE	Enterobacterales_737866	#C000EA	Gammaproteobacteria	#CB72AF	Pseudomonadota	#A916FF
6007	7956001dcf85952283f2937e9b2203ba	0.0238805667194414	#E68A8A	7956001dcf85952283f2937e9b2203ba	#8E3B9F	Fusobacterium_A	#948389	Fusobacteriaceae	#9849A5	Fusobacteriales	#7690A5	Fusobacteriia	#1CA191	Fusobacteriota	#BE6DDF
6096	7b0126b8e96327e866469a108cf76324	0.0973211821198224	#E68A8A	7b0126b8e96327e866469a108cf76324	#FF7EF4	Unknown	#555555	Amphibacillaceae	#FF3B73	Bacillales_D	#FB4070	Bacilli_A	#BB8722	Bacillota_I	#B6860D
6894	8a7ecd8f020b5b1887edfa69d2c80b29	0	#E68A8A	8a7ecd8f020b5b1887edfa69d2c80b29	#AB1663	Sphingobacterium	#760DFF	Sphingobacteriaceae	#FC00A4	Sphingobacteriales	#FD0032	Bacteroidia	#FF00E9	Bacteroidota	#2E1682
6918	8af0ba30611d668e5a3927f85542f627	0.0389636675113027	#B8E68A	8af0ba30611d668e5a3927f85542f627	#9FE7EC	Limosilactobacillus	#5A32EF	Lactobacillaceae	#FF00F0	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
7067	8db9ec3c6c2da03db22d64f72b6f0c7d	0.000639386189258312	#E68A8A	8db9ec3c6c2da03db22d64f72b6f0c7d	#97F09B	Lactiplantibacillus	#2294E3	Lactobacillaceae	#FF00F0	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
7132	8f1e011bf4bf805a8932aabec50e5f3d	0.0033537477271962	#B8E68A	8f1e011bf4bf805a8932aabec50e5f3d	#E9E516	Sphingobacterium	#760DFF	Sphingobacteriaceae	#FC00A4	Sphingobacteriales	#FD0032	Bacteroidia	#FF00E9	Bacteroidota	#2E1682
7622	99388f5ecfaea140113edc9cd08525bd	0.0649798465143505	#E68A8A	99388f5ecfaea140113edc9cd08525bd	#3D5D7D	Levilactobacillus	#0D9368	Lactobacillaceae	#FF00F0	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
7892	9f087f6d53fad8e3886f16bc97bed563	0.0400920647382447	#B8E68A	9f087f6d53fad8e3886f16bc97bed563	#9FF600	Virgibacillus_E_287324	#320D71	Amphibacillaceae	#FF3B73	Bacillales_D	#FB4070	Bacilli_A	#BB8722	Bacillota_I	#B6860D
7977	a0d7da25d08a0eec714a2068c05f244c	0.000260946072966533	#B8E68A	a0d7da25d08a0eec714a2068c05f244c	#FEA60D	Flavobacterium	#FC0D5C	Flavobacteriaceae	#A01680	Flavobacteriales_B_877923	#912E35	Bacteroidia	#FF00E9	Bacteroidota	#2E1682
8153	a475ca84834c16f765bb6d40b064bd7f	0.038576538621006	#B8E68A	a475ca84834c16f765bb6d40b064bd7f	#EF00FF	Turicibacter	#B85694	Turicibacteraceae	#F416D4	MOL361	#4B66D6	Bacilli_A	#BB8722	Bacillota_I	#B6860D
9286	bb21cf70594b50fff63669b576ca18c1	0.00881524388285844	#B8E68A	bb21cf70594b50fff63669b576ca18c1	#0DFC7E	Unknown	#555555	Enterococcaceae	#1C5316	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
9395	bd2ebc70501f7d867c204f94c4e483da	0	#B88AE6	bd2ebc70501f7d867c204f94c4e483da	#EECEFF	Streptococcus	#BB8600	Streptococcaceae	#B4841C	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
9437	bdfdc0ace831e736f6084d490c965fdd	0	#B8E68A	bdfdc0ace831e736f6084d490c965fdd	#0DA7C4	Lacrimispora	#AA71C2	Lachnospiraceae	#9F81CB	Lachnospirales	#907CAF	Clostridia_258483	#A42A2A	Bacillota_A_368345	#980D16
9455	be6882b70b9577f6ec45b9e81884bcf8	0.00176494601950512	#B8E68A	be6882b70b9577f6ec45b9e81884bcf8	#00A765	Oceanobacillus_287537	#00699A	Amphibacillaceae	#FF3B73	Bacillales_D	#FB4070	Bacilli_A	#BB8722	Bacillota_I	#B6860D
9664	c2cf94c70e49c65b29f5eacf29029831	0.0188497914828613	#8AE6E6	c2cf94c70e49c65b29f5eacf29029831	#A67E7F	Unknown	#555555	Rhizobiaceae	#869816	Rhizobiales_505101	#8E885A	Alphaproteobacteria	#980DFE	Pseudomonadota	#A916FF
10014	c9fd53f2525306c14659a360095ae466	0.0571184995737425	#E68A8A	c9fd53f2525306c14659a360095ae466	#1C62C1	Devosia_A_502124	#B67D2A	Devosiaceae	#0D2A47	Rhizobiales_505101	#8E885A	Alphaproteobacteria	#980DFE	Pseudomonadota	#A916FF
10088	cb95fe1c3a182358182b7ec890d690b4	0.134918940614643	#B8E68A	cb95fe1c3a182358182b7ec890d690b4	#B46053	Unknown	#555555	Sphingobacteriaceae	#FC00A4	Sphingobacteriales	#FD0032	Bacteroidia	#FF00E9	Bacteroidota	#2E1682
10344	d0c9525c461938f545ac82066265a341	0.0103611811972529	#B8E68A	d0c9525c461938f545ac82066265a341	#EFB465	Dysgonomonas	#80957D	Dysgonomonadaceae	#226EAF	Bacteroidales	#F05C00	Bacteroidia	#FF00E9	Bacteroidota	#2E1682
10425	d23fbef2f31d48eda40876cdbc49933a	0	#E68A8A	d23fbef2f31d48eda40876cdbc49933a	#BC6C91	Staphylococcus	#B6778E	Staphylococcaceae	#9D3B91	Staphylococcales	#1C90F6	Bacilli_A	#BB8722	Bacillota_I	#B6860D
10657	d70bd64edc0672b74dee70fad8437752	0.0389636675113027	#B8E68A	d70bd64edc0672b74dee70fad8437752	#2E5D47	Unknown	#555555	Unknown	#555555	Unknown	#555555	Unknown	#555555	Unknown	#555555
10664	d73835da51464de444e732fe62aec643	0.00208075602475925	#B88AE6	d73835da51464de444e732fe62aec643	#5D4216	Bacillus_P_294101	#D100A2	Bacillaceae_H_294103	#F13BBE	Bacillales_B_306089	#CA6575	Bacilli_A	#BB8722	Bacillota_I	#B6860D
10927	dc40f19361b9081547655a601487f5ae	0.00238828379122137	#E68A8A	dc40f19361b9081547655a601487f5ae	#E05F4D	Lactobacillus	#B4567D	Lactobacillaceae	#FF00F0	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
11011	ddc522730e2b25acd5021eaa7f43a389	0	#B8E68A	ddc522730e2b25acd5021eaa7f43a389	#80AE63	Dysgonomonas	#80957D	Dysgonomonadaceae	#226EAF	Bacteroidales	#F05C00	Bacteroidia	#FF00E9	Bacteroidota	#2E1682
11276	e2c82b8f287cf06e42982508eb460933	0.0552372585206947	#E68A8A	e2c82b8f287cf06e42982508eb460933	#F4471C	Companilactobacillus	#CA16BE	Lactobacillaceae	#FF00F0	Lactobacillales	#B7850D	Bacilli_A	#BB8722	Bacillota_I	#B6860D
11390	e5413f67faa6b8c0c3e63e48836c0b42	0.0912040374386148	#B8E68A	e5413f67faa6b8c0c3e63e48836c0b42	#0D76AF	Phascolarctobacterium_A_40086	#8E1C8D	Acidaminococcaceae	#B670EF	Acidaminococcales	#802240	Negativicutes	#9D4F1C	Bacillota_C	#4900CE
11964	efb8602f3d0765aaf09b975799823da9	0.0010287261340368	#E68A8A	efb8602f3d0765aaf09b975799823da9	#DDD5BE	Unknown	#555555	Enterobacteriaceae_A_729055	#1C69DC	Enterobacterales_737866	#C000EA	Gammaproteobacteria	#CB72AF	Pseudomonadota	#A916FF
12711	fd5eedb222e7aeeba9557c04b118a996	0	#E68A8A	fd5eedb222e7aeeba9557c04b118a996	#C100A3	Providencia_C	#CE451C	Enterobacteriaceae_A_732334	#0068FE	Enterobacterales_737866	#C000EA	Gammaproteobacteria	#CB72AF	Pseudomonadota	#A916FF
12727	fda0746dace4494eb6cfd64b8b7d6036	0.0289855072463768	#E68A8A	fda0746dace4494eb6cfd64b8b7d6036	#CB75FF	Unknown	#555555	Enterobacteriaceae_A_732334	#0068FE	Enterobacterales_737866	#C000EA	Gammaproteobacteria	#CB72AF	Pseudomonadota	#A916FF
